,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
13928,13928,Cc1ccc(cc1)[S](=O)(=O)[C@@](C)(\C=C2/OC(=O)c3ccccc23)c4ccc(Br)cc4,14.8,0.3,0.1,10.1021/jacs.1c13384,IA
13929,13929,Cc1ccc(cc1)[S](=O)(=O)[C@](C)(\C=C2/OC(=O)c3ccccc23)c4ccc(Br)cc4,18.3,0.3,0.1,10.1021/jacs.1c13384,IA
13936,13936,Cc1cc(C)cc(C[C@@]2(COc3cc(ccc23)C(=O)N4CCCCC4)Cc5ccccc5)c1,16.3,0.8,0.1,10.1002/anie.201907840,IA
13937,13937,Cc1cc(C)cc(C[C@]2(COc3cc(ccc23)C(=O)N4CCCCC4)Cc5ccccc5)c1,18.3,0.8,0.1,10.1002/anie.201907840,IA
13969,13969,C[C@]1(Cc2ccccc2)CC(=NO1)c3ccccc3,19.2,0.5,0.05,10.1002/anie.201912408,IA
13970,13970,C[C@@]1(Cc2ccccc2)CC(=NO1)c3ccccc3,18.35,0.5,0.05,10.1002/anie.201912408,IA
14012,14012,C[C@@H]1C=C(C[C@H]1c2ccccc2)c3ccc(Br)cc3,25.8,0.5,0.0,10.1002/anie.201408604,IA
14018,14018,Cc1ccc(cc1)C2=NO[C@@](C)(Cc3cccc(F)c3)C2,19.88,0.6,0.05,10.1002/anie.201912408,IA
14019,14019,Cc1ccc(cc1)C2=NO[C@](C)(Cc3cccc(F)c3)C2,18.41,0.6,0.05,10.1002/anie.201912408,IA
14099,14099,CC(C)OC(=O)[C@@H]1CC(=N[C@@]12C(=O)N(C(=O)OCc3ccccc3)c4ccccc24)c5ccccc5,20.57,1.0,0.1,10.1039/D0SC03776A,IA
14112,14112,CC(C)(C)c1ccc(cc1)N([C@H]2OC(=O)c3ccccc23)[S](=O)(=O)c4ccccc4,13.3,0.6,0.1,10.1039/D1QO00212K,IA
14113,14113,CC(C)(C)c1ccc(cc1)N([C@@H]2OC(=O)c3ccccc23)[S](=O)(=O)c4ccccc4,18.6,0.6,0.1,10.1039/D1QO00212K,IA
14159,14159,COc1ccc(cc1)[C@]2(N=C(OC2=O)c3cc(OC)c(OC)c(OC)c3)[C@@]4(C)CC5(CCC5)CO4,14.48,1.0,0.03,10.1016/j.tetlet.2011.08.123,IA
14160,14160,COc1ccc(cc1)[C@]2(N=C(OC2=O)c3cc(OC)c(OC)c(OC)c3)[C@@]4(C)CC5(CCCC5)CO4,14.75,1.0,0.03,10.1016/j.tetlet.2011.08.123,IA
14176,14176,COC(=O)c1ccc2C[C@H](NC(C)=O)C(=O)c2c1,14.9,1.0,0.2,10.1021/acs.orglett.5b02733,IA
14177,14177,COC(=O)c1ccc2C[C@@H](NC(C)=O)C(=O)c2c1,18.7,1.0,0.2,10.1021/acs.orglett.5b02733,IA
14185,14185,CCOC(=O)[C@]1(N[S](=O)(=O)c2ccccc12)[C@H]3CCC=C3O[Si](C)(C)C(C)(C)C,16.8,1.0,0.1,10.1021/acs.orglett.0c00004,IA
14186,14186,CCOC(=O)[C@@]1(N[S](=O)(=O)c2ccccc12)[C@H]3CCC=C3O[Si](C)(C)C(C)(C)C,18.7,1.0,0.1,10.1021/acs.orglett.0c00004,IA
14191,14191,C1Oc2ccccc2[C@@]1(Cc3ccccc3)Cc4ccc5ccccc5c4,17.4,0.5,0.01,10.1002/anie.201907840,IA
14192,14192,C1Oc2ccccc2[C@]1(Cc3ccccc3)Cc4ccc5ccccc5c4,18.7,0.5,0.01,10.1002/anie.201907840,IA
14193,14193,COc1ccccc1[C@@H](C)C(=O)OC(c2ccccc2)c3ccccc3,17.4,0.5,0.05,10.1021/jacs.6b00406,IA
14194,14194,COc1ccccc1[C@H](C)C(=O)OC(c2ccccc2)c3ccccc3,18.7,0.5,0.05,10.1021/jacs.6b00406,IA
14199,14199,CCOC(=O)C1=C(CC)OC(=O)C[C@@H]1c2ccccc2,19.8,0.5,0.01,10.1002/anie.201302152,IA
14200,14200,CCOC(=O)C1=C(CC)OC(=O)C[C@H]1c2ccccc2,18.7,0.5,0.01,10.1002/anie.201302152,IA
14208,14208,C[C@@H](C(=O)OC(c1ccccc1)c2ccccc2)c3cn(C)c4ccccc34,26.7,0.5,0.1,10.1021/jacs.6b00406,IA
14209,14209,C[C@H](C(=O)OC(c1ccccc1)c2ccccc2)c3cn(C)c4ccccc34,18.7,0.5,0.1,10.1021/jacs.6b00406,IA
14282,14282,C[C@H]1CC(=O)NN=C1c2ccc(N)c(c2)[N+]([O-])=O,12.3,0.7,0.3,10.1039/D1SC01891D,IA
14283,14283,C[C@@H]1CC(=O)NN=C1c2ccc(N)c(c2)[N+]([O-])=O,18.9,0.7,0.3,10.1039/D1SC01891D,IA
14310,14310,C[C@]1(COc2ccccc12)c3ccccc3,20.6,0.5,0.0,10.1002/anie.201806372,IA
14311,14311,C[C@@]1(COc2ccccc12)c3ccccc3,18.9,0.5,0.0,10.1002/anie.201806372,IA
14351,14351,CC(C)(C)c1ccc2N(Cc3ccccc3)C(=O)[C@]4(C(=O)N(Cc5ccccc5)c6ccccc46)c2c1,22.01,1.0,0.3,10.1002/anie.201309967,IA
14352,14352,CC(C)(C)c1ccc2N(Cc3ccccc3)C(=O)[C@@]4(C(=O)N(Cc5ccccc5)c6ccccc46)c2c1,18.99,1.0,0.3,10.1002/anie.201309967,IA
14358,14358,COc1ccc(CN2C[C@](C)(CC#Cc3cc(OC)cc(OC)c3)c4ccccc4C2=O)cc1,12.1,1.0,0.2,10.1002/anie.201913367,IA
14359,14359,COc1ccc(CN2C[C@@](C)(CC#Cc3cc(OC)cc(OC)c3)c4ccccc4C2=O)cc1,19.0,1.0,0.2,10.1002/anie.201913367,IA
14392,14392,Cc1ccc(cc1)[S](=O)(=O)[C@@](C)(\C=C2/OC(=O)c3ccccc23)c4ccccc4F,22.5,0.3,0.05,10.1021/jacs.1c13384,IA
14393,14393,Cc1ccc(cc1)[S](=O)(=O)[C@](C)(\C=C2/OC(=O)c3ccccc23)c4ccccc4F,19.0,0.3,0.05,10.1021/jacs.1c13384,IA
14419,14419,CC(C)(C)OC(=O)N1C(=O)[C@@]2(N=C(C[C@H]2C(=O)c3ccccc3)c4ccccc4)c5ccccc15,22.5,1.0,0.2,10.1039/D0SC03776A,IA
14445,14445,C[C@]1(CC#Cc2ccc(cc2)c3ccccc3)CN(Cc4ccccc4)C(=O)c5ccccc15,16.9,1.0,0.1,10.1002/anie.201913367,IA
14446,14446,C[C@@]1(CC#Cc2ccc(cc2)c3ccccc3)CN(Cc4ccccc4)C(=O)c5ccccc15,19.1,1.0,0.1,10.1002/anie.201913367,IA
14451,14451,Cc1ccc(cc1)[S](=O)(=O)n2c(CCCCl)c(C[C@@]3(C)COc4ccccc34)c5ccccc25,17.8,0.6,0.03,10.1002/cjoc.202100538,IA
14452,14452,Cc1ccc(cc1)[S](=O)(=O)n2c(CCCCl)c(C[C@]3(C)COc4ccccc34)c5ccccc25,19.1,0.6,0.03,10.1002/cjoc.202100538,IA
14553,14553,CC(C)(C)OC(=O)[C@@H](CC(=O)c1ccc(OCc2ccccc2)cc1)[C@@]3(C(=O)Nc4ccccc34)c5ncccc5Br,46.77,1.0,0.3,10.1039/D0CC05621A,IA
14554,14554,COC(=O)N1CC[C@]2([C@@H]1N(C)c3ccccc23)[C@@]4(Cc5ccccc5)C(=O)Nc6ccc(Br)cc46,8.28,1.0,0.2,10.1021/acs.orglett.1c00260,IA
14619,14619,C[C@@]1(COc2ccccc12)Cc3cccc4c3sc5ccccc45,15.5,0.5,0.01,10.1002/anie.201907840,IA
14620,14620,C[C@]1(COc2ccccc12)Cc3cccc4c3sc5ccccc45,19.4,0.5,0.01,10.1002/anie.201907840,IA
14623,14623,CCOC(=O)C[C@]1(C(=O)N(C(=O)OC(C)(C)C)c2ccc(Cl)cc12)[C@]3(C)C(=O)Nc4ccccc34,17.1,1.0,0.05,10.31635/ccschem.020.202000443,IA
14624,14624,CCOC(=O)C[C@@]1(C(=O)N(C(=O)OC(C)(C)C)c2ccc(Cl)cc12)[C@]3(C)C(=O)Nc4ccccc34,19.4,1.0,0.05,10.31635/ccschem.020.202000443,IA
14664,14664,CC(C)(C)OC(=O)n1c2C[C@]3(OC(=O)c2c4ccccc14)C(=O)Nc5ccccc35,11.6,0.75,0.2,10.1002/anie.201305861,IA
14665,14665,CC(C)(C)OC(=O)n1c2C[C@@]3(OC(=O)c2c4ccccc14)C(=O)Nc5ccccc35,19.5,0.75,0.2,10.1002/anie.201305861,IA
14711,14711,COC(=O)[C@@H]([C@@H](C=C)c1ccccc1)N2CCCCC2,11.793,0.5,0.02,10.1039/C9SC06342K,IA
14730,14730,COc1ccc(cc1)C#CC[C@@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,15.2,1.0,0.1,10.1002/anie.201913367,IA
14731,14731,COc1ccc(cc1)C#CC[C@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,19.6,1.0,0.1,10.1002/anie.201913367,IA
14771,14771,CCOC(=O)C1=C(OC(=O)C[C@H]1c2cccc(c2)[N+]([O-])=O)\C=C\c3ccccc3,29.65,1.0,0.06,10.1002/adsc.200800174,IA
14772,14772,CCOC(=O)C1=C(OC(=O)C[C@@H]1c2cccc(c2)[N+]([O-])=O)\C=C\c3ccccc3,19.63,1.0,0.06,10.1002/adsc.200800174,IA
14830,14830,COC(=O)N1CC[C@]2([C@@H]1N(C)c3ccccc23)[C@@]4(Cc5occc5)C(=O)Nc6ccccc46,6.44,1.0,0.3,10.1021/acs.orglett.1c00260,IA
14862,14862,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@@]4(C)COc5ccc(cc45)C(F)(F)F)c2c6ccccc6,18.3,0.6,0.03,10.1002/cjoc.202100538,IA
14863,14863,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@]4(C)COc5ccc(cc45)C(F)(F)F)c2c6ccccc6,19.8,0.6,0.03,10.1002/cjoc.202100538,IA
14882,14882,C[C@]1(COc2cc(ccc12)C(=O)N3CCCCC3)Cc4ccccc4,22.4,0.8,0.1,10.1002/anie.201806372,IA
14883,14883,C[C@@]1(COc2cc(ccc12)C(=O)N3CCCCC3)Cc4ccccc4,19.8,0.8,0.1,10.1002/anie.201806372,IA
14926,14926,COc1cccc(c1)C#CC[C@@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,14.4,1.0,0.1,10.1002/anie.201913367,IA
14927,14927,COc1cccc(c1)C#CC[C@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,19.9,1.0,0.1,10.1002/anie.201913367,IA
14951,14951,CC(C)C[S](=O)(=O)c1[nH]c2ccccc2c1[C@H](\C=C\C(=O)n3nc(C)c(C)c3C)c4ccccc4,21.6417777,1.0,0.1,10.1039/D0CC04590J,IA
14952,14952,CC(C)C[S](=O)(=O)c1[nH]c2ccccc2c1[C@@H](\C=C\C(=O)n3nc(C)c(C)c3C)c4ccccc4,19.974,1.0,0.1,10.1039/D0CC04590J,IA
14969,14969,COc1ccc(cc1)[C@]2(N=C(OC2=O)c3cc(OC)c(OC)c(OC)c3)[C@@]4(C)CC5(CCCCC5)CO4,14.14,1.0,0.03,10.1016/j.tetlet.2011.08.123,IA
15027,15027,O=C1O[C@H](N(c2ccccc2)[S](=O)(=O)c3ccccc3)c4ccccc14,24.8,0.6,0.1,10.1039/D1QO00212K,IA
15028,15028,O=C1O[C@@H](N(c2ccccc2)[S](=O)(=O)c3ccccc3)c4ccccc14,20.1,0.6,0.1,10.1039/D1QO00212K,IA
15146,15146,COc1ccc(CN2C[C@](C)(CC#Cc3cccc(OC)c3)c4ccccc4C2=O)cc1,16.1,1.0,0.1,10.1002/anie.201913367,IA
15147,15147,COc1ccc(CN2C[C@@](C)(CC#Cc3cccc(OC)c3)c4ccccc4C2=O)cc1,20.4,1.0,0.1,10.1002/anie.201913367,IA
15170,15170,CCOC(=O)C1(N[C@@H]([C@@H](c2ccc(Cl)cc2)C13C(=O)N(C(C)=O)c4ccccc34)c5ccccc5[N+]([O-])=O)C(=O)OCC,13.56,1.0,0.1,10.1021/ol400983j,IA
15192,15192,COc1ccc(CN2C[C@](C)(CC#Cc3ccc(Br)cc3)c4ccccc4C2=O)cc1,16.1,1.0,0.1,10.1002/anie.201913367,IA
15193,15193,COc1ccc(CN2C[C@@](C)(CC#Cc3ccc(Br)cc3)c4ccccc4C2=O)cc1,20.5,1.0,0.1,10.1002/anie.201913367,IA
15253,15253,COc1ccc(CN2C[C@](C)(CC#Cc3cccc4ccccc34)c5ccccc5C2=O)cc1,16.4,1.0,0.1,10.1002/anie.201913367,IA
15254,15254,COc1ccc(CN2C[C@@](C)(CC#Cc3cccc4ccccc34)c5ccccc5C2=O)cc1,20.6,1.0,0.1,10.1002/anie.201913367,IA
15300,15300,COc1ccc(CN2C[C@](C)(CC#Cc3cscc3)c4ccccc4C2=O)cc1,16.4,1.0,0.1,10.1002/anie.201913367,IA
15301,15301,COc1ccc(CN2C[C@@](C)(CC#Cc3cscc3)c4ccccc4C2=O)cc1,20.7,1.0,0.1,10.1002/anie.201913367,IA
15315,15315,CCOC(=O)[C@]1(N[S](=O)(=O)c2c3ccccc3ccc12)[C@H]4CCC=C4O[Si](C)(C)C(C)(C)C,30.2,1.0,0.1,10.1021/acs.orglett.0c00004,IA
15316,15316,CCOC(=O)[C@@]1(N[S](=O)(=O)c2c3ccccc3ccc12)[C@H]4CCC=C4O[Si](C)(C)C(C)(C)C,20.7,1.0,0.1,10.1021/acs.orglett.0c00004,IA
15349,15349,CC(C)(C)OC(=O)n1c2C[C@]3(OC(=O)c2c4ccccc14)C(=O)N(Cc5ccccc5)c6ccc(Cl)cc36,19.2,0.75,0.1,10.1002/anie.201305861,IA
15350,15350,CC(C)(C)OC(=O)n1c2C[C@@]3(OC(=O)c2c4ccccc14)C(=O)N(Cc5ccccc5)c6ccc(Cl)cc36,20.8,0.75,0.1,10.1002/anie.201305861,IA
15442,15442,CC(=C)[C@H]1CN([C@@H]2N(CCc3ccccc23)N1C(=O)c4ccccc4)[S](=O)(=O)c5ccc(C)cc5,13.22,0.8,0.4,10.1039/C7CC02078C,IA
15471,15471,C[C@@H](C(=O)OC(c1ccccc1)c2ccccc2)c3cscc3,20.1,0.5,0.01,10.1021/jacs.6b00406,IA
15472,15472,C[C@H](C(=O)OC(c1ccccc1)c2ccccc2)c3cscc3,21.0,0.5,0.01,10.1021/jacs.6b00406,IA
15571,15571,CC(=C)C#CC[C@@]1(C)CN(Cc2ccccc2)C(=O)c3ccccc13,16.9,0.8,0.05,10.1002/anie.201913367,IA
15572,15572,CC(=C)C#CC[C@]1(C)CN(Cc2ccccc2)C(=O)c3ccccc13,21.2,0.8,0.05,10.1002/anie.201913367,IA
15595,15595,C1[C@H]([C@@H](C=C1c2ccccc2)c3occc3)c4ccccc4,28.0,0.3,0.002,10.1038/nchem.1710,IA
15616,15616,COc1ccc(cc1)[C@@H]2CC(=O)N(N2[S](=O)(=O)c3ccc(C)cc3)[S](=O)(=O)c4ccc(C)cc4,14.5,0.8,0.3,10.1002/anie.201606571,IA
15617,15617,COc1ccc(cc1)[C@H]2CC(=O)N(N2[S](=O)(=O)c3ccc(C)cc3)[S](=O)(=O)c4ccc(C)cc4,21.3,0.8,0.3,10.1002/anie.201606571,IA
15629,15629,Cc1ccc(cc1)[S](=O)(=O)N2CC[C@H](N2[S](=O)(=O)c3ccc(C)cc3)c4ccccc4,23.4,0.6,0.25,10.1002/anie.201606571,IA
15630,15630,Cc1ccc(cc1)[S](=O)(=O)N2CC[C@@H](N2[S](=O)(=O)c3ccc(C)cc3)c4ccccc4,21.3,0.6,0.25,10.1002/anie.201606571,IA
15633,15633,Cc1ccc(cc1)[S](=O)(=O)N2C(=O)C[C@H](c3ccccc3)C(=C2c4ccccc4)CC=C,25.4,0.7,0.1,10.1002/anie.201303247,IA
15634,15634,Cc1ccc(cc1)[S](=O)(=O)N2C(=O)C[C@@H](c3ccccc3)C(=C2c4ccccc4)CC=C,21.3,0.7,0.1,10.1002/anie.201303247,IA
15655,15655,CCOC(=O)C1(N[C@@H]([C@@H](c2ccc(F)cc2)C13C(=O)N(C(C)=O)c4ccccc34)c5ccccc5[N+]([O-])=O)C(=O)OCC,13.87,1.0,0.1,10.1021/ol400983j,IA
15677,15677,CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C/c3ccc(cc3)[S@@](C)=O,22.72,1.0,0.25,10.1021/jacs.8b00178,IA
15678,15678,CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C/c3ccc(cc3)[S@](C)=O,21.44,1.0,0.25,10.1021/jacs.8b00178,IA
15698,15698,Cc1ccc2NC(=O)[C@@]3(Cc4n(C(=O)OC(C)(C)C)c5ccccc5c4C(=O)O3)c2c1,17.2,0.7,0.1,10.1002/anie.201305861,IA
15699,15699,Cc1ccc2NC(=O)[C@]3(Cc4n(C(=O)OC(C)(C)C)c5ccccc5c4C(=O)O3)c2c1,21.5,0.7,0.1,10.1002/anie.201305861,IA
15709,15709,Cc1ccc(C[C@]2(COc3cc(ccc23)C(=O)N4CCCCC4)Cc5ccccc5)cc1,23.4,0.8,0.1,10.1002/anie.201907840,IA
15710,15710,Cc1ccc(C[C@@]2(COc3cc(ccc23)C(=O)N4CCCCC4)Cc5ccccc5)cc1,21.5,0.8,0.1,10.1002/anie.201907840,IA
15727,15727,C[C@@H](CO)NC(=O)OCc1ccccc1,17.73,0.8,0.1,10.1021/jacs.1c07726,IA
15728,15728,C[C@H](CO)NC(=O)OCc1ccccc1,21.51,0.8,0.1,10.1021/jacs.1c07726,IA
15739,15739,CC(=C)[C@H]1CN([C@@H]2N(CCc3ccccc23)N1C(=O)c4ccc(Cl)cc4)[S](=O)(=O)c5ccc(C)cc5,15.55,0.8,0.4,10.1039/C7CC02078C,IA
15769,15769,COc1ccccc1[P@@](=O)(OC)c2ccccc2OC(=O)c3cccc4ccccc34,19.4,0.7,0.2,10.1021/jacs.6b04624,IA
15770,15770,COc1ccccc1[P@](=O)(OC)c2ccccc2OC(=O)c3cccc4ccccc34,21.6,0.7,0.2,10.1021/jacs.6b04624,IA
15774,15774,COc1ccc2cc(ccc2c1)[C@@H](C)C(=O)OC(c3ccccc3)c4ccccc4,23.6,0.5,0.05,10.1021/jacs.6b00406,IA
15775,15775,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)OC(c3ccccc3)c4ccccc4,21.6,0.5,0.05,10.1021/jacs.6b00406,IA
15797,15797,COc1ccc(cc1)[C@H](c2[nH]c3ccccc3c2CCC(=O)Sc4ccc(cc4)[N+]([O-])=O)c5cc6OCOc6cc5O,31.28,1.0,0.3,10.1039/D0SC06162J,IA
15798,15798,COc1ccc(cc1)[C@@H](c2[nH]c3ccccc3c2CCC(=O)Sc4ccc(cc4)[N+]([O-])=O)c5cc6OCOc6cc5O,21.65,1.0,0.3,10.1039/D0SC06162J,IA
15799,15799,COC(=O)c1ccc(/C=C/C[C@@]2(Cc3ccccc3)C(=NN(C2=O)c4ccc(C)cc4)C)cc1,15.242,1.0,0.3,10.1021/jacs.6b08236,IA
15800,15800,COC(=O)c1ccc(/C=C/C[C@]2(Cc3ccccc3)C(=NN(C2=O)c4ccc(C)cc4)C)cc1,21.67,1.0,0.3,10.1021/jacs.6b08236,IA
15951,15951,COc1ccc2N(C(=O)OCc3ccccc3)C(=O)[C@@]4(N=C(C[C@H]4C(=O)OC(C)(C)C)c5ccccc5)c2c1,26.15,1.0,0.05,10.1039/D0SC03776A,IA
15957,15957,CC(=O)N[C@H]1Cc2ccc(cc2C1=O)c3ccccc3,14.4,1.0,0.2,10.1021/acs.orglett.5b02733,IA
15958,15958,CC(=O)N[C@@H]1Cc2ccc(cc2C1=O)c3ccccc3,22.0,1.0,0.2,10.1021/acs.orglett.5b02733,IA
16001,16001,CCOC(=O)C1(N[C@@H]([C@@H](c2ccc(F)cc2)C13C(=O)N(C(C)=O)c4ccccc34)c5cccc(c5)[N+]([O-])=O)C(=O)OCC,14.18,1.0,0.2,10.1021/ol400983j,IA
16013,16013,Cc1ccc(cc1)[S](=O)(=O)[C@@](C)(/C=C/2OC(=O)c3cc(Cl)ccc23)c4ccccc4,19.2,0.3,0.1,10.1021/jacs.1c13384,IA
16014,16014,Cc1ccc(cc1)[S](=O)(=O)[C@](C)(/C=C/2OC(=O)c3cc(Cl)ccc23)c4ccccc4,22.1,0.3,0.1,10.1021/jacs.1c13384,IA
16019,16019,COc1ccc(cc1)C2=NO[C@@H](Cc3ccc(F)cc3)C2,21.22,0.8,0.1,10.1002/anie.201912408,IA
16020,16020,COc1ccc(cc1)C2=NO[C@H](Cc3ccc(F)cc3)C2,22.1,0.8,0.1,10.1002/anie.201912408,IA
16070,16070,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@@]4(C)COc5ccccc45)c2c6ccc(F)cc6,20.4,0.6,0.03,10.1002/cjoc.202100538,IA
16071,16071,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@]4(C)COc5ccccc45)c2c6ccc(F)cc6,22.2,0.6,0.03,10.1002/cjoc.202100538,IA
16090,16090,COC(=O)C[C@]1(CC(=NN1[S](=O)(=O)c2ccc(OC)cc2)c3ccccc3)c4ccccc4,33.12,1.0,0.2,10.1038/s41929/020/0460/y,IA
16091,16091,COC(=O)C[C@@]1(CC(=NN1[S](=O)(=O)c2ccc(OC)cc2)c3ccccc3)c4ccccc4,22.24,1.0,0.2,10.1038/s41929/020/0460/y,IA
16154,16154,CCOC(=O)C1(N[C@@H]([C@@H](c2ccc(Cl)cc2)C13C(=O)N(C(C)=O)c4ccccc34)c5cccc(c5)[N+]([O-])=O)C(=O)OCC,14.6,1.0,0.2,10.1021/ol400983j,IA
16155,16155,CC(C)(C)OC(=O)[C@@H](CC(=O)c1ccccc1)[C@@]2(C(=O)Nc3ccccc23)c4cc(ccn4)C#N,17.73,1.0,0.2,10.1039/D0CC05621A,IA
16187,16187,C[C@@]1(COc2cc(ccc12)C(=O)N3CCCCC3)Cc4ccccc4,19.7,0.8,0.1,10.1002/anie.201806372,IA
16188,16188,C[C@]1(COc2cc(ccc12)C(=O)N3CCCCC3)Cc4ccccc4,22.5,0.8,0.1,10.1002/anie.201806372,IA
16189,16189,Cc1ccc(cc1)C(=C\Cl)/[C@H]2[C@H]3N(CCc4ccccc34)N(C2=O)C(=O)c5ccccc5,20.0,0.75,0.05,10.1039/C5SC01972A,IA
16190,16190,Cc1ccc(cc1)C(=C\Cl)/[C@@H]2[C@H]3N(CCc4ccccc34)N(C2=O)C(=O)c5ccccc5,22.5,0.75,0.05,10.1039/C5SC01972A,IA
16200,16200,Clc1ccccc1[C@@H]2CC(=O)N=C(S2)c3ccccc3,25.9,0.5,0.15,10.1021/acs.orglett.9b03685,IA
16201,16201,Clc1ccccc1[C@H]2CC(=O)N=C(S2)c3ccccc3,22.5,0.5,0.15,10.1021/acs.orglett.9b03685,IA
16223,16223,CC(C)[C@@]1(COc2ccccc12)Cc3c4ccccc4n(c3c5ccccc5)[S](=O)(=O)c6ccc(C)cc6,24.0,0.6,0.03,10.1002/cjoc.202100538,IA
16224,16224,CC(C)[C@]1(COc2ccccc12)Cc3c4ccccc4n(c3c5ccccc5)[S](=O)(=O)c6ccc(C)cc6,22.6,0.6,0.03,10.1002/cjoc.202100538,IA
16253,16253,C[C@]1(Cc2ccc(cc2)C#N)CC(=NO1)c3ccccc3,25.95,0.8,0.1,10.1002/anie.201912408,IA
16254,16254,C[C@@]1(Cc2ccc(cc2)C#N)CC(=NO1)c3ccccc3,22.69,0.8,0.1,10.1002/anie.201912408,IA
16308,16308,Cn1ccnc1[C@@H](OC(=O)c2cccc(Cl)c2)[C@@H](\C=C\c3ccccc3)[C@]4(N)C(=O)N(C)c5cc(Cl)ccc45,30.1,1.0,0.2,10.1038/s41467/020/17681/9,IA
16309,16309,Cn1ccnc1C(=O)C[C@@H](Cc2ccccc2)[S](=O)(=O)c3ccccc3,30.1,1.0,0.2,10.1038/s41467/020/17681/9,IA
16310,16310,Cn1ccnc1C(=O)C[C@H](Cc2ccccc2)[S](=O)(=O)c3ccccc3,22.81,1.0,0.2,10.1038/s41467/020/17681/9,IA
16327,16327,Cc1ccc(cc1)[S](=O)(=O)[C@@](C)([C@@H](Cl)[C@]2(Cl)OC(=O)c3ccccc23)c4ccccc4,14.3,0.3,0.1,10.1021/jacs.1c13384,IA
16355,16355,Brc1ccccc1[C@@H]2CC(=O)N=C(S2)c3ccccc3,28.4,0.5,0.15,10.1021/acs.orglett.9b03685,IA
16356,16356,Brc1ccccc1[C@H]2CC(=O)N=C(S2)c3ccccc3,22.9,0.5,0.15,10.1021/acs.orglett.9b03685,IA
16411,16411,CCC[C@@H]1C=C(C[C@H]1c2ccc(OC)cc2)c3ccccc3,42.9,0.5,0.0,10.1002/anie.201408604,IA
16415,16415,COC(=O)c1cccc(/C=C/C=C/C[C@@]2(Cc3ccccc3)C(=NN(C2=O)c4ccc(C)cc4)C)c1,11.476,1.0,0.3,10.1021/jacs.6b08236,IA
16416,16416,COC(=O)c1cccc(/C=C/C=C/C[C@]2(Cc3ccccc3)C(=NN(C2=O)c4ccc(C)cc4)C)c1,23.03,1.0,0.3,10.1021/jacs.6b08236,IA
16435,16435,Clc1ccccc1CN([C@H]2OC(=O)c3ccccc23)[S](=O)(=O)c4ccccc4,26.0,0.6,0.1,10.1039/D1QO00212K,IA
16436,16436,Clc1ccccc1CN([C@@H]2OC(=O)c3ccccc23)[S](=O)(=O)c4ccccc4,23.1,0.6,0.1,10.1039/D1QO00212K,IA
16470,16470,COC(=O)C[C@@H](O)c1ccc(F)cc1,29.1,0.5,0.05,10.1021/acs.orglett.9b02736,IA
16471,16471,COC(=O)C[C@H](O)c1ccc(F)cc1,23.2,0.5,0.05,10.1021/acs.orglett.9b02736,IA
16490,16490,COc1ccc(CN2C[C@](C)(CC#Cc3ccc(cc3)c4ccccc4)c5ccccc5C2=O)cc1,20.4,1.0,0.1,10.1002/anie.201913367,IA
16491,16491,COc1ccc(CN2C[C@@](C)(CC#Cc3ccc(cc3)c4ccccc4)c5ccccc5C2=O)cc1,23.3,1.0,0.1,10.1002/anie.201913367,IA
16514,16514,CCC[C@@H]1C=C(C[C@H]1c2ccccc2)c3ccc4ccccc4c3,30.1,0.5,0.0,10.1002/anie.201408604,IA
16551,16551,Fc1ccc(cc1)[C@@H]2C=C(C[C@H]2c3ccccc3)c4ccccc4,29.1,0.3,0.002,10.1038/nchem.1710,IA
16577,16577,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@@]4(C)COc5ccccc45)c2c6ccccc6,22.2,0.6,0.03,10.1002/cjoc.202100538,IA
16578,16578,Cc1ccc(cc1)[S](=O)(=O)n2c3ccccc3c(C[C@]4(C)COc5ccccc45)c2c6ccccc6,23.5,0.6,0.03,10.1002/cjoc.202100538,IA
16593,16593,Cc1ccc(cc1)[S](=O)(=O)N[C@]2(C=C(C[C@@H]([C@H]2C=O)c3ccc(Cl)cc3)c4ccccc4)c5ccccc5,37.6,1.0,0.1,10.1002/anie.201908896,IA
16658,16658,COc1ccc(cc1)c2n(c3ccc(cc3c2C[C@@]4(C)COc5ccccc45)C(F)(F)F)[S](=O)(=O)c6ccc(C)cc6,22.3,0.6,0.03,10.1002/cjoc.202100538,IA
16659,16659,COc1ccc(cc1)c2n(c3ccc(cc3c2C[C@]4(C)COc5ccccc45)C(F)(F)F)[S](=O)(=O)c6ccc(C)cc6,23.7,0.6,0.03,10.1002/cjoc.202100538,IA
